515	Q0	145443	0	5.303517818450928	ce_ft_2
515	Q0	1403	1	5.168461799621582	ce_ft_2
515	Q0	74348	2	4.916283130645752	ce_ft_2
515	Q0	21321	3	4.844020366668701	ce_ft_2
515	Q0	81805	4	4.710819244384766	ce_ft_2
515	Q0	51953	5	4.7017903327941895	ce_ft_2
515	Q0	60512	6	4.681459903717041	ce_ft_2
515	Q0	45131	7	4.657938480377197	ce_ft_2
515	Q0	175707	8	4.640552043914795	ce_ft_2
515	Q0	7219	9	4.599357604980469	ce_ft_2
515	Q0	41706	10	4.5504374504089355	ce_ft_2
515	Q0	156846	11	4.539878845214844	ce_ft_2
515	Q0	121309	12	4.5169291496276855	ce_ft_2
515	Q0	152027	13	4.455738544464111	ce_ft_2
515	Q0	126664	14	4.446385860443115	ce_ft_2
515	Q0	141156	15	4.42596435546875	ce_ft_2
515	Q0	184996	16	4.38490104675293	ce_ft_2
515	Q0	153970	17	4.380897045135498	ce_ft_2
515	Q0	53760	18	4.354575157165527	ce_ft_2
515	Q0	9781	19	4.320034503936768	ce_ft_2
515	Q0	47340	20	4.315334796905518	ce_ft_2
515	Q0	16689	21	4.281217098236084	ce_ft_2
515	Q0	133918	22	4.274919033050537	ce_ft_2
515	Q0	101662	23	4.249143600463867	ce_ft_2
515	Q0	19902	24	4.244155406951904	ce_ft_2
515	Q0	40636	25	4.220387935638428	ce_ft_2
515	Q0	23349	26	4.208406448364258	ce_ft_2
515	Q0	6379	27	4.205680847167969	ce_ft_2
515	Q0	10786	28	4.198902606964111	ce_ft_2
515	Q0	5485	29	4.173451900482178	ce_ft_2
515	Q0	178127	30	4.154399394989014	ce_ft_2
515	Q0	161889	31	4.070038318634033	ce_ft_2
515	Q0	56266	32	4.039885997772217	ce_ft_2
515	Q0	119927	33	4.037120342254639	ce_ft_2
515	Q0	85111	34	4.011290073394775	ce_ft_2
515	Q0	46931	35	3.9976673126220703	ce_ft_2
515	Q0	18468	36	3.9899861812591553	ce_ft_2
