5	Q0	181508	0	0.5727545022964478	bi_1
5	Q0	174612	1	0.5673061609268188	bi_1
5	Q0	1639	2	0.5636043548583984	bi_1
5	Q0	82033	3	0.5613666772842407	bi_1
5	Q0	53536	4	0.5557200908660889	bi_1
5	Q0	61721	5	0.5456113815307617	bi_1
5	Q0	74388	6	0.5435978174209595	bi_1
5	Q0	132884	7	0.5430403351783752	bi_1
5	Q0	10138	8	0.5414707064628601	bi_1
5	Q0	51621	9	0.5366994738578796	bi_1
5	Q0	47380	10	0.5311586856842041	bi_1
5	Q0	91142	11	0.5260509252548218	bi_1
5	Q0	2014	12	0.5246227979660034	bi_1
5	Q0	36214	13	0.524575412273407	bi_1
5	Q0	178502	14	0.5245038270950317	bi_1
5	Q0	144721	15	0.5240063071250916	bi_1
5	Q0	79563	16	0.5156673192977905	bi_1
5	Q0	22443	17	0.511444628238678	bi_1
5	Q0	61973	18	0.5113522410392761	bi_1
5	Q0	176316	19	0.5087058544158936	bi_1
5	Q0	3397	20	0.507326066493988	bi_1
5	Q0	87047	21	0.506816565990448	bi_1
5	Q0	72	22	0.5063458681106567	bi_1
5	Q0	34241	23	0.5046520233154297	bi_1
5	Q0	49422	24	0.5045186281204224	bi_1
5	Q0	77050	25	0.5043553113937378	bi_1
5	Q0	17859	26	0.5037373304367065	bi_1
5	Q0	23408	27	0.5026932954788208	bi_1
5	Q0	2844	28	0.5025643110275269	bi_1
5	Q0	26863	29	0.5024786591529846	bi_1
5	Q0	95244	30	0.5018830895423889	bi_1
5	Q0	46608	31	0.5015594959259033	bi_1
5	Q0	20657	32	0.5002367496490479	bi_1
5	Q0	53544	33	0.49998027086257935	bi_1
5	Q0	4975	34	0.4980272054672241	bi_1
5	Q0	70891	35	0.4969814419746399	bi_1
5	Q0	67552	36	0.4967036843299866	bi_1
5	Q0	119507	37	0.49586284160614014	bi_1
5	Q0	179500	38	0.49512600898742676	bi_1
5	Q0	143122	39	0.4950994849205017	bi_1
5	Q0	91841	40	0.49024760723114014	bi_1
5	Q0	143088	41	0.4890797734260559	bi_1
5	Q0	49506	42	0.48866814374923706	bi_1
5	Q0	178620	43	0.4874419867992401	bi_1
5	Q0	151520	44	0.48588258028030396	bi_1
5	Q0	77126	45	0.48523426055908203	bi_1
5	Q0	16413	46	0.4850735068321228	bi_1
5	Q0	10455	47	0.48223501443862915	bi_1
5	Q0	147537	48	0.48159322142601013	bi_1
5	Q0	23453	49	0.48105472326278687	bi_1
5	Q0	23452	50	0.48105472326278687	bi_1
5	Q0	34865	51	0.4802364706993103	bi_1
5	Q0	19743	52	0.4801732301712036	bi_1
5	Q0	158246	53	0.4791228473186493	bi_1
5	Q0	19681	54	0.47889894247055054	bi_1
5	Q0	8608	55	0.4775524437427521	bi_1
5	Q0	37447	56	0.47658947110176086	bi_1
5	Q0	44439	57	0.47600749135017395	bi_1
5	Q0	109750	58	0.4747275114059448	bi_1
5	Q0	96661	59	0.474162757396698	bi_1
5	Q0	48298	60	0.4734083414077759	bi_1
5	Q0	43418	61	0.47172635793685913	bi_1
5	Q0	30844	62	0.47104412317276	bi_1
5	Q0	49960	63	0.4709942042827606	bi_1
5	Q0	89564	64	0.4709321856498718	bi_1
5	Q0	113041	65	0.47074198722839355	bi_1
5	Q0	112216	66	0.46973854303359985	bi_1
5	Q0	144496	67	0.4694979786872864	bi_1
5	Q0	770	68	0.46936532855033875	bi_1
5	Q0	139469	69	0.4692596197128296	bi_1
5	Q0	1227	70	0.4686358571052551	bi_1
5	Q0	94165	71	0.4676157832145691	bi_1
5	Q0	182225	72	0.4671832025051117	bi_1
5	Q0	502	73	0.46708062291145325	bi_1
5	Q0	24848	74	0.4669467806816101	bi_1
5	Q0	48154	75	0.4663681983947754	bi_1
5	Q0	36325	76	0.46627911925315857	bi_1
5	Q0	51594	77	0.46605151891708374	bi_1
5	Q0	150838	78	0.4658852219581604	bi_1
5	Q0	171702	79	0.4616520404815674	bi_1
5	Q0	12783	80	0.46143919229507446	bi_1
5	Q0	572	81	0.46079692244529724	bi_1
5	Q0	59429	82	0.4607203006744385	bi_1
5	Q0	94831	83	0.46053335070610046	bi_1
5	Q0	8044	84	0.4603787064552307	bi_1
5	Q0	30255	85	0.4601559638977051	bi_1
5	Q0	34799	86	0.46010926365852356	bi_1
5	Q0	101118	87	0.4597737193107605	bi_1
5	Q0	49508	88	0.45852524042129517	bi_1
5	Q0	9190	89	0.45822417736053467	bi_1
5	Q0	180833	90	0.4578835070133209	bi_1
5	Q0	116252	91	0.4570275545120239	bi_1
5	Q0	35704	92	0.45571714639663696	bi_1
5	Q0	14582	93	0.45491743087768555	bi_1
5	Q0	25798	94	0.45472460985183716	bi_1
5	Q0	43267	95	0.4545435607433319	bi_1
5	Q0	8787	96	0.4542117416858673	bi_1
5	Q0	2735	97	0.45416101813316345	bi_1
5	Q0	98263	98	0.45339006185531616	bi_1
5	Q0	11495	99	0.4526471197605133	bi_1
18537	Q0	68387	0	0.6825828552246094	bi_1
18537	Q0	86611	1	0.6387451887130737	bi_1
18537	Q0	96549	2	0.6262398958206177	bi_1
18537	Q0	86580	3	0.6087430715560913	bi_1
18537	Q0	13847	4	0.6040307879447937	bi_1
18537	Q0	131316	5	0.602809727191925	bi_1
18537	Q0	66601	6	0.5965775847434998	bi_1
18537	Q0	113834	7	0.5926696062088013	bi_1
18537	Q0	10454	8	0.590174674987793	bi_1
18537	Q0	168692	9	0.5865219831466675	bi_1
18537	Q0	101200	10	0.5849350690841675	bi_1
18537	Q0	25533	11	0.584387481212616	bi_1
18537	Q0	11513	12	0.5788900256156921	bi_1
18537	Q0	132599	13	0.5785131454467773	bi_1
18537	Q0	55448	14	0.5743308067321777	bi_1
18537	Q0	120097	15	0.5739518404006958	bi_1
18537	Q0	27755	16	0.573205828666687	bi_1
18537	Q0	45329	17	0.5722060203552246	bi_1
18537	Q0	110613	18	0.5710654854774475	bi_1
18537	Q0	102770	19	0.5709422826766968	bi_1
18537	Q0	176550	20	0.5689154267311096	bi_1
18537	Q0	1302	21	0.5687973499298096	bi_1
18537	Q0	42360	22	0.5684126615524292	bi_1
18537	Q0	150872	23	0.5660567283630371	bi_1
18537	Q0	66770	24	0.5643065571784973	bi_1
18537	Q0	42733	25	0.563997745513916	bi_1
18537	Q0	150870	26	0.562859296798706	bi_1
18537	Q0	62685	27	0.5609287023544312	bi_1
18537	Q0	131082	28	0.5604667663574219	bi_1
18537	Q0	148666	29	0.5602563619613647	bi_1
18537	Q0	182147	30	0.5600713491439819	bi_1
18537	Q0	131614	31	0.5599122047424316	bi_1
18537	Q0	80249	32	0.5588639378547668	bi_1
18537	Q0	10297	33	0.5581873655319214	bi_1
18537	Q0	184380	34	0.5563452243804932	bi_1
18537	Q0	21893	35	0.5560237169265747	bi_1
18537	Q0	61875	36	0.5557186603546143	bi_1
18537	Q0	5079	37	0.5554458498954773	bi_1
18537	Q0	5078	38	0.5532571077346802	bi_1
18537	Q0	58698	39	0.5528892278671265	bi_1
18537	Q0	134786	40	0.5527961254119873	bi_1
18537	Q0	143593	41	0.5519706010818481	bi_1
18537	Q0	39313	42	0.5515775680541992	bi_1
18537	Q0	128763	43	0.5509293675422668	bi_1
18537	Q0	12793	44	0.5484476685523987	bi_1
18537	Q0	147814	45	0.5477975010871887	bi_1
18537	Q0	112588	46	0.546876072883606	bi_1
18537	Q0	131091	47	0.5468094348907471	bi_1
18537	Q0	153988	48	0.5458190441131592	bi_1
18537	Q0	38967	49	0.5454590916633606	bi_1
18537	Q0	117887	50	0.5454159379005432	bi_1
18537	Q0	173451	51	0.5453048348426819	bi_1
18537	Q0	113674	52	0.5436795949935913	bi_1
18537	Q0	8483	53	0.542853593826294	bi_1
18537	Q0	57784	54	0.5418751835823059	bi_1
18537	Q0	10192	55	0.5412811040878296	bi_1
18537	Q0	80427	56	0.5411287546157837	bi_1
18537	Q0	834	57	0.5411244630813599	bi_1
